date,open,high,low,close,volume,symbol,daily_return,log_return,cumulative_return,price_change,hl_range,avg_price,volume_change,rolling_mean_20,rolling_std_20,rolling_volume_20,sma_10,sma_20,sma_50,sma_200,ema_10,ema_20,ema_50,rsi_14,macd_line,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_bandwidth,bb_percent_b,atr_14,stoch_k,stoch_d,vwap,sma_position,sma_signal,rsi_signal,macd_position,macd_trade_signal,bb_signal,combined_buy_score,combined_sell_score,combined_signal
2020-01-02 00:00:00-05:00,66.91491076451707,67.92080688476562,66.81963000871814,67.92080688476562,27278000,GOOGL,,,,,1.1011768760474894,67.55374792608313,,,,,,,,,67.92080688476562,67.92080688476562,67.92080688476562,,0.0,0.0,0.0,,,,,,,,,67.55374792608313,0,0,0,0,0,0,0,0,0
2020-01-03 00:00:00-05:00,66.89455761905593,68.17240092635127,66.86080841091031,67.56548309326172,23408000,GOOGL,-0.005231442437171663,-0.005245174344885267,-0.005231442437171663,-0.35532379150390625,1.3115925154409638,67.5328974768411,-0.14187257130288145,,,,,,,,67.85620255903764,67.88696652367001,67.90687261843215,,-0.0283449178407551,-0.005668983568151021,-0.02267593427260408,,,,,,,,,67.544118692846,0,0,0,0,0,0,0,1,0
2020-01-06 00:00:00-05:00,67.07469616252293,69.3916926420359,67.0434381998988,69.36638641357422,46768000,GOOGL,0.026654191428287177,0.026305157037333115,0.02128330912294918,1.8009033203125,2.3482544421371045,68.60050575183631,0.9979494190020506,,,,,,,,68.13078144168065,68.02786365604184,67.96410845353576,,0.093432347782894,0.014151282702057984,0.07928106508083602,,,,,,,,,68.05107694981707,0,0,0,1,1,0,1,0,0
2020-01-07 00:00:00-05:00,69.49789480129157,69.64875536577131,69.05623219302926,69.2323989868164,34330000,GOOGL,-0.0019315901214596032,-0.0019334580474240734,0.019310608371835736,-0.1339874267578125,0.5925231727420481,69.31246218187232,-0.2659510776599384,,,,,,,,68.33107554079623,68.14258130659181,68.01384533719383,,0.17708867458105715,0.04673876107785782,0.13034991350319933,,,,,,,,,68.3796703679593,0,0,0,1,0,0,1,0,0
2020-01-08 00:00:00-05:00,69.21799682818892,70.0631127279086,69.10932089642078,69.72516632080078,35314000,GOOGL,0.0071175828253216,0.007092372386920949,0.026565636051651298,0.492767333984375,0.9537918314878198,69.63253331504339,0.028662976988057087,,,,,,,,68.58454659170614,68.29330368889742,68.08095596400194,,0.2799223512840001,0.09337547911908628,0.18654687216491384,,,,,,,,,68.64444673939,0,0,0,1,0,0,1,0,0
2020-01-09 00:00:00-05:00,70.56334559897189,70.8983162087163,69.98174145327377,70.4571533203125,33200000,GOOGL,0.010498175022543466,0.010443451845601484,0.037342701771050146,0.7319869995117188,0.9165747554425252,70.44573699410086,-0.05986294387495039,,,,,,,,68.92502054236184,68.49938460617506,68.17414017405333,,0.4156921737184831,0.15783881803896566,0.25785335567951745,,,,,,,,,68.94301605339413,0,0,0,1,0,0,1,0,0
2020-01-10 00:00:00-05:00,70.93751472809956,71.20896226489012,70.44771578618479,70.91220092773438,26258000,GOOGL,0.006458501173800535,0.006437734421863699,0.04404238082807188,0.455047607421875,0.7612464787053312,70.85629299293642,-0.2090963855421687,,,,,,,,69.28632606697502,68.72917663679975,68.28151510557024,,0.5536274030131239,0.2369965350337973,0.31663086797932655,,,,,,,,,69.1647661985172,0,0,0,1,0,0,1,0,0
2020-01-13 00:00:00-05:00,71.22434937620667,71.53351398026712,70.73405818738722,71.46156311035156,30730000,GOOGL,0.007747075615055721,0.007717221115671562,0.05213065609766976,0.5493621826171875,0.7994557928798969,71.24304509266864,0.1703100007616727,,,,,,,,69.68182371122529,68.98940391999515,68.40622287046362,,0.6992109345152784,0.32943941493009354,0.36977151958518484,,,,,,,,,69.41299389227929,0,0,0,1,0,0,1,0,0
2020-01-14 00:00:00-05:00,71.46006422047215,71.5905783300735,70.85314635097474,70.99309539794922,26076000,GOOGL,-0.00655552008677629,-0.006577101880207847,0.04523339244770841,-0.46846771240234375,0.7374319790987585,71.14560669299915,-0.15144809632281153,,,,,,,,69.92023674517509,69.1802316798003,68.50766885193364,,0.7679332464177406,0.417138181227623,0.35079506519011766,,,,,,,,,69.57243521253949,0,0,0,1,0,0,1,0,0
2020-01-15 00:00:00-05:00,71.11368347743128,71.49877431407914,71.04619262822877,71.42036437988281,21550000,GOOGL,0.0060184582675055776,0.006000419687656664,0.05152408599995817,0.42726898193359375,0.45258168585037595,71.3217771073969,-0.17356956588433814,,,,69.90546188354492,,,,70.19298722421286,69.39357765123673,68.62189220597087,,0.8471082728611776,0.503132199554334,0.34397607330684365,,,,,,,,,69.69607192685108,0,0,0,1,0,0,1,0,0
2020-01-16 00:00:00-05:00,71.73052581710354,71.99106186638656,71.46007021003983,71.96426391601562,26080000,GOOGL,0.007615468513151535,0.0075866172176536125,0.05953193456771122,0.5438995361328125,0.5309916563467283,71.80513199748067,0.21020881670533642,,,,70.30980758666992,,,,70.51503753181336,69.638404914549,68.75296560636478,,0.9428743303888751,0.5910806257212422,0.35179370466763293,,,,,,,,,69.86225203586284,0,0,0,1,0,0,1,0,0
2020-01-17 00:00:00-05:00,72.57860949705164,73.47235397966993,72.28135597328935,73.4212417602539,52424000,GOOGL,0.020245852107076523,0.02004362973028596,0.08098306141769385,1.4569778442382812,1.1909980063805818,73.05831723773774,1.010122699386503,,,,70.89538345336913,,,,71.04343830062074,69.99867509033042,68.93603525945848,,1.1233858635433762,0.6975416732856691,0.42584419025770714,,,,,,,,,70.29924611577367,0,0,0,1,0,0,1,0,0
2020-01-21 00:00:00-05:00,73.39544471015016,73.93537154529689,72.95924161824139,73.55673217773438,48930000,GOOGL,0.001845384445047893,0.0018436838150622007,0.08297789074459438,0.13549041748046875,0.9761299270554957,73.48378178042422,-0.06664886311613005,,,,71.31441802978516,,,,71.5004008237323,70.33753767008318,69.11723906017518,,1.262818512696569,0.8105970411678491,0.45222147152871983,,,,,,,,,70.65965035236044,0,0,0,1,0,0,1,0,0
2020-01-22 00:00:00-05:00,73.92792510020561,74.46635262161918,73.57707565322256,73.63711547851562,28458000,GOOGL,0.0010928068499158616,0.0010922101711737637,0.08416137640190757,0.08038330078125,0.8892769683966151,73.89351458445246,-0.41839362354383813,,,,71.75488967895508,,,,71.88889439732927,70.65178317564818,69.29448911579638,88.95070607679082,1.3640818656544411,0.9212940060651676,0.44278785958927347,,,,,,0.978260931616072,89.15565288448516,,70.85936499962236,0,0,0,1,0,0,1,1,0
2020-01-23 00:00:00-05:00,73.81974363908597,74.1150132847147,73.4609509628069,73.67781066894531,26650000,GOOGL,0.0005526450916122361,0.0005524924395526128,0.08476053286509155,0.0406951904296875,0.6540623219078014,73.75125830548897,-0.06353222292501226,,,,72.15015411376953,,,,72.21415190125946,70.93997627024791,69.46638407866497,89.05013403588156,1.4311204979417056,1.0232593044404752,0.4078611935012304,,,,,,0.9437483703161149,89.63201145338722,,71.01747008564348,0,0,0,1,0,0,1,1,0
2020-01-24 00:00:00-05:00,74.08127050567003,74.14975332115424,72.61038169264586,72.7587661743164,29786000,GOOGL,-0.012473830129920982,-0.012552281423751739,0.07122941424648976,-0.9190444946289062,1.539371628508377,73.1729670627055,0.11767354596622881,,,,72.38031539916992,,,,72.3131726781789,71.11319435634967,69.59549710202386,73.06061325054942,1.3940204866528774,1.0974115408829557,0.2966089457699217,,,,,,1.0050096766984535,76.99574115651716,85.26113516479651,71.14159744037005,0,0,0,1,0,0,1,1,0
2020-01-27 00:00:00-05:00,71.04024762156224,71.29035678349074,70.44275705144024,71.04967498779297,34132000,GOOGL,-0.023489831897764435,-0.023770115916507666,0.04606641538189904,-1.7090911865234375,0.8475997320504973,70.92759627424131,0.14590747330960863,,,,72.39406280517578,,,,72.08344582538146,71.1071448926776,69.65252368577951,53.73702189412024,1.212729494420131,1.120475131590391,0.09225436282974009,,,,,,1.1357410839133981,36.84655121962368,67.82476794317601,71.12834996352628,0,0,-1,1,0,0,1,0,0
2020-01-28 00:00:00-05:00,71.54641358018323,72.19451657572402,70.98168030050765,71.98113250732422,29724000,GOOGL,0.013109947648476616,0.013024756048611877,0.059780291324385226,0.93145751953125,1.2128362752163753,71.71910979451863,-0.12914566975272468,,,,72.44601974487304,,,,72.0648434039165,71.19038180835823,69.74384167878127,59.95358909255609,1.1311764166571407,1.1226153886037409,0.008561028053399866,,,,,,1.1432174226841807,53.608262153741094,55.816851509960635,71.15856828410742,0,0,0,1,0,0,1,0,0
2020-01-29 00:00:00-05:00,72.37614827530244,72.65802274423001,71.72755303995011,72.28881072998047,21566000,GOOGL,0.004274428755687287,0.004265319334250107,0.06431024667633278,0.30767822265625,0.9304697042799006,72.22479550472019,-0.27445835015475706,,,,72.57559127807617,,,,72.10556473592813,71.29499408660796,69.84364438667143,61.78051231356618,1.078934787548647,1.113879268392722,-0.03494448084407509,,,,,,1.1231000580701438,51.444131722971385,47.299648365445385,71.19672276578991,0,0,0,0,-1,0,0,2,-1
2020-01-30 00:00:00-05:00,71.36578143499277,72.2168492041988,71.21194499533239,72.16722869873047,27110000,GOOGL,-0.0016818928133172095,-0.0016833087829304222,0.062520190921308,-0.12158203125,1.0049042088664066,71.86534096608722,0.25707131596030797,71.27786979675292,1.811942027895652,31488600.0,72.65027770996093,71.27786979675292,,,72.11677636552855,71.37806404966724,69.9347653400855,60.60394996147552,1.0160103316226383,1.0943054810387054,-0.07829514941606708,74.90175385254423,71.27786979675292,67.65398574096162,0.1016832872846712,0.6227079686167477,1.118826994279942,42.85897071940403,49.3037881987055,71.2255049908016,0,0,0,0,0,0,0,2,0
2020-01-31 00:00:00-05:00,72.8426206238996,72.93244183951124,70.81791775939544,71.10177612304688,43822000,GOOGL,-0.014763662051253679,-0.014873729586524153,0.0468335018999122,-1.0654525756835938,2.1145240801157996,71.61737857398452,0.6164514939136849,71.43691825866699,1.6324788006807895,32315800.0,72.56402893066407,71.43691825866699,,,71.93223086689551,71.35175091379864,69.98053046882909,51.37117313387739,0.8701387110377823,1.0494721270385208,-0.1793334160007385,74.70187586002857,71.43691825866699,68.17196065730542,0.0914081312841475,0.4486758824248814,1.208959034815323,16.3788596570437,36.893987366473034,71.2509991076765,0,0,0,0,0,0,0,1,0
