date,open,high,low,close,volume,symbol,daily_return,log_return,cumulative_return,price_change,hl_range,avg_price,volume_change,rolling_mean_20,rolling_std_20,rolling_volume_20,sma_10,sma_20,sma_50,sma_200,ema_10,ema_20,ema_50,rsi_14,macd_line,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,bb_bandwidth,bb_percent_b,atr_14,stoch_k,stoch_d,vwap,sma_position,sma_signal,rsi_signal,macd_position,macd_trade_signal,bb_signal,combined_buy_score,combined_sell_score,combined_signal
2020-01-23 00:00:00-05:00,76.6358420591075,77.03116654175618,76.0886451198764,76.95162200927734,104472000,AAPL,0.004816166475340999,0.0048046058493222445,0.0628599567403838,0.36883544921875,0.9425214218797748,76.69047789030331,0.025921023171407098,,,,75.89362411499023,,,,75.72743551189131,74.71460622187868,73.56369938340787,72.50897254182973,1.1359915188725012,0.8171666530431434,0.31882486582935776,,,,,,1.156970348878911,97.2104197386788,,74.51821395634022,0,0,0,1,0,0,1,1,0
2020-01-24 00:00:00-05:00,77.1974804769854,77.93992295405599,76.5394009459346,76.7298355102539,146537600,AAPL,-0.002882154959601757,-0.0028863163660094843,0.05979662964470234,-0.2217864990234375,1.400522008121385,77.06971980341483,0.40264951374530966,,,,76.10285720825195,,,,75.90969005704815,74.90653282077156,73.68786158446065,69.8901344540468,1.1519718429126016,0.884127691017035,0.26784415189556654,,,,,,1.1820202316891688,83.58409980332871,90.79594927471489,74.69904443885672,0,0,-1,1,0,0,1,1,0
2020-01-27 00:00:00-05:00,74.74113029786567,75.15333017904537,73.49247355216795,74.47356414794922,161940000,AAPL,-0.029405398138813488,-0.029846403677850856,0.028632887803827112,-2.2562713623046875,1.6608566268774183,74.37312262638751,0.10510885943266435,,,,76.06959228515625,,,,75.64857625539379,74.8652977090742,73.7186734496955,50.07559689007133,0.9713766964591741,0.9015774921054629,0.06979920435371123,,,,,,1.386976623534221,45.051445640578756,75.28198839419542,74.6753718716151,0,0,0,1,0,0,1,0,0
2020-01-28 00:00:00-05:00,75.35343533999493,76.75154473409874,75.25460237825888,76.58039855957031,162234000,AAPL,0.028289694950488053,0.027896931760108892,0.057732598415837,2.1068344116210938,1.4969423558398631,76.19551522397597,0.001815487217488032,,,,76.08719177246094,,,,75.8179984925168,75.02864064721669,73.83089796380824,61.15124057188836,0.9868815154473793,0.9186382967738462,0.06824321867353311,,,,,,1.4733821095060096,78.44888418309505,69.02814320900083,74.77848164114982,0,0,0,1,0,0,1,1,0
2020-01-29 00:00:00-05:00,78.20991513135742,79.0294966511186,77.46987813568431,78.18339538574219,216229200,AAPL,0.020932207932098157,0.020716139262233986,0.07987327710243575,1.602996826171875,1.5596185154342947,78.22759005751503,0.3328229594289729,,,,76.36826171875,,,,76.2480706549214,75.32909347945721,74.00158413721742,67.12687508491334,1.1156570433470279,0.9580420460884826,0.15761499725854522,,,,,,1.565645539251411,84.71920289556374,69.4065109064125,75.06444285981877,0,0,0,1,0,0,1,1,0
2020-01-30 00:00:00-05:00,77.26738534868132,78.12312337660362,76.83589699674123,78.0700912475586,126743200,AAPL,-0.0014492097410783167,-0.0014502608611668534,0.07830831423012863,-0.11330413818359375,1.287226379862389,77.67637054030115,-0.41384789843369907,75.21758804321288,2.0165592246919553,136739100.0,76.6703010559082,75.21758804321288,,,76.57934712630998,75.59014088594306,74.16113343566218,66.35000990407562,1.1947970038310132,1.0053930376369888,0.18940396619402433,79.25070649259679,75.21758804321288,71.18446959382898,0.10723870717755159,0.8536349403253274,1.5454839662105024,82.67290227230887,81.94699645032256,75.18549238859032,0,0,0,1,0,0,1,2,-1
2020-01-31 00:00:00-05:00,77.36139664518089,77.78324080814086,74.31448034488959,74.60856628417969,199588400,AAPL,-0.04433868217730763,-0.04535169875914377,0.030497544596330695,-3.4615249633789062,3.4687604632512716,75.56876247907005,0.5747464163757898,75.3279899597168,1.9119433392985181,139944500.0,76.532177734375,75.3279899597168,,,76.22102333683175,75.49665759053703,74.17867982187856,48.05312237770013,0.9670522805921564,0.9977248862280225,-0.030672605635866046,79.15187663831384,75.3279899597168,71.50410328111977,0.10152631659604715,0.4059303091323475,1.7455480755254251,20.156909445135817,62.51633820433614,75.2115614438557,0,0,0,0,-1,0,0,1,0
2020-02-03 00:00:00-05:00,73.35269537300906,75.56798119819389,72.85130652142897,74.40369415283203,173788400,AAPL,-0.002745959901806816,-0.0027497369657265816,0.02766783965995878,-0.20487213134765625,2.7166746767649244,74.27432729081829,-0.1292660294886877,75.46334342956543,1.7283414255155338,141317780.0,76.28943634033203,75.46334342956543,,,75.8905998488318,75.39256583456512,74.18750391328851,47.22309808536419,0.761256190305005,0.950431147043419,-0.189174956738414,78.92002628059649,75.46334342956543,72.00666057853437,0.09161223698648857,0.3467245445416951,1.8318089804363598,25.12689960677931,42.652237108074665,75.15915729260006,0,0,0,0,0,0,0,1,0
2020-02-04 00:00:00-05:00,76.00668324335653,77.050450456367,75.60171457078681,76.86001586914062,136616400,AAPL,0.033013437629361375,0.03248019840658321,0.06159468778827337,2.4563217163085938,1.4487358855801915,76.50406029876481,-0.21389229660897968,75.6929485321045,1.580167729620816,142229240.0,76.34439697265626,75.6929485321045,,,76.06685730706977,75.53232298071516,74.29230830371408,56.847290660431575,0.7872905449102916,0.9178030266167936,-0.13051248170650198,78.85328399134613,75.6929485321045,72.53261307286286,0.08350409174247475,0.6846429520042443,1.9029593616047513,64.88484918014387,36.722886077352996,75.21578241937353,0,0,0,0,0,0,0,1,0
2020-02-05 00:00:00-05:00,77.98571584340952,78.28462753135985,76.88410566550306,77.48674011230469,118826800,AAPL,0.008154099840820939,0.008121034790916967,0.07025103686298406,0.6267242431640625,1.4005218658567884,77.5518244363892,-0.13021569884728335,75.97088241577148,1.3560788497110907,142726980.0,76.43479232788086,75.97088241577148,,,76.32501781711248,75.71845794562846,74.41758013934509,58.906359917823345,0.8487109555809553,0.903984612409626,-0.05527365682867069,78.68304011519366,75.97088241577148,73.2587247163493,0.0713999262132866,0.7794560391632379,1.8618491452423687,75.02898896879015,55.01357925190444,75.29830835363909,0,0,0,0,0,0,0,2,-1
2020-02-06 00:00:00-05:00,77.7567339114429,78.39552507490272,77.1999001655233,78.39311218261719,105425600,AAPL,0.011697124811275605,0.01162924228762012,0.08276989682056746,0.9063720703125,1.1956249093794185,77.99617914101441,-0.11277927201607718,76.23628273010254,1.2787903714964208,141394300.0,76.57894134521484,76.23628273010254,,,76.70103497447697,75.97318692057976,74.57348335672832,61.748990907412114,0.9594636253269897,0.9150804149930988,0.04438321033389092,78.79386347309539,76.23628273010254,73.6787019871097,0.06709615556800903,0.9216542250765376,1.8054115308256518,89.69950009399618,76.53777941431007,75.38029808657794,0,0,0,1,1,0,1,2,0
2020-02-07 00:00:00-05:00,77.89292589511314,78.14180023144418,76.83702208588501,77.32752227783203,117684000,AAPL,-0.013592902171084331,-0.013686131467587565,0.06805191153929036,-1.0655899047851562,1.304778145559169,77.43544819838708,0.11627536385849346,76.3707836151123,1.2427408985736599,138773080.0,76.63871002197266,76.3707836151123,,,76.81494175690516,76.10217124031807,74.68148488304611,56.77640778771028,0.9502972787311847,0.922123787740716,0.02817349099046873,78.85626541225962,76.3707836151123,73.88530181796499,0.06508985974724205,0.692465433425788,1.7845677440343424,72.45189387895911,79.06012764724848,75.44772984935423,0,0,0,1,0,0,1,0,0
2020-02-10 00:00:00-05:00,75.91404207954616,77.69482421875,75.83430875751218,77.69482421875,109348800,AAPL,0.004749950988967244,0.004738705567841315,0.07312510577277487,0.36730194091796875,1.8605154612378243,77.07465239833739,-0.07082696033445501,76.5152141571045,1.2189662087976942,137208280.0,76.96083602905273,76.5152141571045,,,76.97492038633149,76.25385247635921,74.79965505307372,58.030988863620784,0.9615865092637392,0.9300163320453207,0.03157017721841848,78.95314657469989,76.5152141571045,74.0772817395091,0.06372412191357703,0.7419283760968631,1.7908407654532972,78.39703207004325,80.18280868099951,75.49586272846634,0,0,0,1,0,0,1,1,0
2020-02-11 00:00:00-05:00,78.19015142253798,78.26263625107545,77.0085971005104,77.22605895996094,94323200,AAPL,-0.006033416813831183,-0.006051691415659362,0.06665049471626094,-0.4687652587890625,1.254039150565049,77.49909743718227,-0.137409829828951,76.55629692077636,1.228841115368054,135847840.0,77.0254020690918,76.55629692077636,,,77.0205819451732,76.34644357003558,74.89480814746146,55.804778788904,0.9220787175637639,0.9284288091490095,-0.006350091585245576,79.01397915151247,76.55629692077636,74.09861469004025,0.06420588062872014,0.6362588765155316,1.746992487689929,70.8096116613319,73.88617920344474,75.54571296211476,0,0,0,0,-1,0,0,1,0
2020-02-12 00:00:00-05:00,77.67547849475221,79.06482742202022,77.67547849475221,79.05999755859375,113730400,AAPL,0.023747665274278074,0.0234700756201759,0.09198095362942582,1.8339385986328125,1.3893489272680029,78.60010115845539,0.20575213733206676,76.74066200256348,1.3154698008782812,133436640.0,77.11306228637696,76.74066200256348,,,77.39138478397693,76.60487728323159,75.05814890868234,61.95411112240799,1.0269143961220806,0.9481259265436237,0.07878846957845687,79.37160160432005,76.74066200256348,74.10972240080692,0.06856702908475512,0.9407808439391285,1.7544130428526157,99.92226849311787,83.04297074149767,75.63469007480285,0,0,0,1,1,0,1,2,-1
2020-02-13 00:00:00-05:00,78.33269781258844,78.82319807398167,78.12973294999506,78.49700164794922,94747600,AAPL,-0.007121122287251258,-0.00714659849674828,0.08420482372328153,-0.5629959106445312,0.6934651239866128,78.48331089064199,-0.16691051820797254,76.91302719116212,1.3080706815597787,132077840.0,77.15575332641602,76.91302719116212,,,77.59240603197189,76.78507960368088,75.19300587884968,59.22955202123081,1.052436528660536,0.9689880469670062,0.0834484816935297,79.52916855428167,76.91302719116212,74.29688582804256,0.06802856313579521,0.802731052518189,1.6883987281008175,90.86144903742152,87.19777639729041,75.70218428005637,0,0,0,1,0,0,1,1,0
2020-02-14 00:00:00-05:00,78.4655954129786,78.7652165546687,78.00892627887556,78.51634216308594,80113600,AAPL,0.00024638539983290464,0.00024635505193502954,0.0844719559622753,0.01934051513671875,0.756290275793134,78.4301616655434,-0.1544524610649769,77.03935432434082,1.3359212844796786,130642060.0,77.54653091430664,77.03935432434082,,,77.76039441944717,76.94996175219565,75.32333279195699,59.29577566399236,1.0619817558892066,0.9875867887514463,0.07439496713776028,79.71119689330018,77.03935432434082,74.36751175538146,0.06936305716454289,0.7763987399378061,1.6143786744743214,91.17271402624418,93.98547718559452,75.75576344598755,0,0,0,1,0,0,1,1,0
2020-02-18 00:00:00-05:00,76.19914481922879,77.25988612279623,76.01792538344428,77.07866668701172,152531200,AAPL,-0.018310525381939335,-0.018480237928119054,0.06461470468662656,-1.4376754760742188,1.2419607393519527,76.78549273108408,0.9039364102973777,77.05173225402832,1.335036813890676,131377800.0,77.81402816772462,77.05173225402832,,,77.63644392264072,76.96221936503527,75.39216941529247,52.4727233902678,0.9426714913144139,0.9786037292640399,-0.03593223794962608,79.72180588180967,77.05173225402832,74.38165862624697,0.06930599870171655,0.5050437622212269,1.684025414469091,68.03485870918205,83.35634059094924,75.79288163244023,0,0,0,0,-1,0,0,1,0
2020-02-19 00:00:00-05:00,77.32027709305024,78.42450907000605,77.32027709305024,78.19496154785156,93984000,AAPL,0.014482539836511599,0.014378669525979642,0.08003302955778668,1.1162948608398438,1.1042319769558162,77.97991590363596,-0.3838375361893174,77.14595985412598,1.3464178526095227,130534840.0,77.9475227355957,77.14595985412598,,,77.73799258176996,77.07962338244634,75.50208283225558,56.64433213148967,0.9275012559303519,0.9683832345973024,-0.040881978666950425,79.83879555934502,77.14595985412598,74.45312414890694,0.06981145118450474,0.6947764008945095,1.6575770066816404,86.00043537174099,81.73600270238906,75.84040138394495,0,0,0,0,0,0,0,1,0
2020-02-20 00:00:00-05:00,77.9557766771897,78.4438584118609,76.88778679879077,77.39278411865234,100566000,AAPL,-0.01025868436175803,-0.0103116673327072,0.06895331160728002,-0.8021774291992188,1.5560716130701309,77.57480977643468,0.07003319713993861,77.18645973205567,1.340756520516622,130471520.0,77.93812713623046,77.18645973205567,,,77.67522740665765,77.10944821446596,75.57622798074173,53.04143314871123,0.8410545671214607,0.9429175011021341,-0.10186293398067348,79.86797277308891,77.18645973205567,74.50494669102243,0.06948143626075921,0.5384716358711379,1.6496919871243068,73.0902441607822,75.70851274723508,75.87980949324945,0,0,0,0,0,0,0,1,0
2020-02-21 00:00:00-05:00,76.98686488364316,77.42904453523326,75.02486319974747,75.64100646972656,129554000,AAPL,-0.022634896377937475,-0.022894998055341596,0.0447576641661962,-1.7517776489257812,2.404181335485788,76.03163806823576,0.2882485134140764,77.12092895507813,1.3841646592464014,131725620.0,77.66291656494141,77.12092895507813,,,77.30536905448837,76.96959661972888,75.5787683136431,46.13962460317594,0.6239980660933924,0.8791336141003858,-0.25513554800699345,79.88925827357093,77.12092895507813,74.35259963658532,0.07179190800736637,0.2327047624960136,1.7079371569104471,44.8972489660756,67.99597616619958,75.8841272459712,0,0,0,0,0,0,1,1,0
2020-02-24 00:00:00-05:00,71.8257200728422,73.49776723386336,69.88546431842104,72.04801177978516,222195200,AAPL,-0.047500619804410116,-0.0486658226947842,-0.004868972427105822,-3.5929946899414062,3.6123029154423136,71.81041444402318,0.7150778825817805,76.88683776855468,1.7901467917885618,135508500.0,77.13496551513671,76.88683776855468,,,76.34948591363323,76.50087425401995,75.44030727309965,35.83895838068706,0.16020780579296456,0.7353484524389016,-0.575140646645937,80.46713135213182,76.88683776855468,73.30654418497755,0.09313150826555142,-0.1757582689538796,2.0186122501074557,23.55879636699622,47.182096497951335,75.69467637530968,0,0,0,0,0,0,2,1,1
2020-02-25 00:00:00-05:00,72.71732141374063,73.09908711151304,69.13642361597664,69.60758972167969,230673600,AAPL,-0.03387216382271063,-0.034459117937944365,-0.03857621361811725,-2.4404220581054688,3.962663495536404,70.61436681638979,0.038157439944697336,76.6435390472412,2.371625718130197,138945180.0,76.32624206542968,76.6435390472412,,,75.12368660600531,75.84437096522564,75.21157325147534,30.808028989585395,-0.39966390484161707,0.5083459809827978,-0.9080098858244149,81.3867904835016,76.6435390472412,71.90028761098081,0.1237743323240011,-0.24167998683079508,2.167037844985994,4.7456380190362735,24.40056111736936,75.46069451209851,0,0,0,0,0,0,2,1,0
2020-02-26 00:00:00-05:00,69.23308803031283,71.97554423056066,69.22583954625632,70.71183776855469,198054800,AAPL,0.015863902934870167,0.015739386379416378,-0.02332427999167974,1.104248046875,2.7497046843043336,70.6377405151239,-0.14140673228319145,76.35011100769043,2.7176485137506488,140736220.0,75.67481994628906,76.35011100769043,,,74.32153227192337,75.3555582798284,75.03511303645885,35.23798656343895,-0.7456670942793551,0.25754336593036725,-1.0032104602097223,81.78540803519172,76.35011100769043,70.91481398018914,0.14237823510050476,-0.018672044104254038,2.2113058437130406,15.867748566180081,14.724060984070853,75.27723096623863,0,0,0,0,0,0,2,1,0
2020-02-27 00:00:00-05:00,67.92104419759342,69.10500967174747,65.95420576749399,66.08951568603516,320605600,AAPL,-0.06536843375007095,-0.0676028741418077,-0.08716804209034645,-4.622322082519531,3.150803904253479,67.04957704175887,0.618772178205224,75.74541702270508,3.516371065054878,145955040.0,74.37777175903321,75.74541702270508,,,72.82480198358006,74.47307803280047,74.68430529722656,27.345582788207295,-1.37698682940416,-0.06936267313653821,-1.3076241562676219,82.77815915281484,75.74541702270508,68.71267489259533,0.1856941952805317,-0.18649618868644893,2.403886955158824,1.03206333083721,7.2151499720178505,74.79998014321795,0,0,0,0,0,0,2,1,0
2020-02-28 00:00:00-05:00,62.16069333508348,67.27108062705318,61.94564270332902,66.05086517333984,426510000,AAPL,-0.0005848206374960974,-0.0005849917117868868,-0.087701885057898,-0.0386505126953125,5.325437923724159,65.08919616790735,0.330326107840911,75.14445571899414,4.080051466478303,160943380.0,73.13315811157227,75.14445571899414,,,71.59317710899093,73.67096252237565,74.34573901785845,27.290541308745006,-1.859001627686709,-0.4272904640465724,-1.4317111636401365,83.30455865195074,75.14445571899414,66.98435278603753,0.21718443110351757,-0.057198274358008866,2.6239220077028818,23.980245189647544,13.62668569555494,74.10431500476074,0,0,0,0,0,0,2,1,0
2020-03-02 00:00:00-05:00,68.20615768991611,72.83571074634416,67.10434419306169,72.20023345947266,341397200,AAPL,0.0931004956558068,0.0890181497580465,-0.0027664783709301366,6.1493682861328125,5.73136655328247,70.71342946629284,-0.19955639961548377,75.02403907775879,4.131909481421211,168033820.0,72.50154724121094,75.02403907775879,,,71.70355099089669,73.53089308781345,74.26160154498058,45.93593442789631,-1.7249154482144462,-0.6868154608801472,-1.038099987334299,83.28785804060121,75.02403907775879,66.76022011491636,0.22029789556590984,0.3291464496630953,2.9360867068968632,59.901163079030226,28.304490533171656,73.92041822604999,0,0,1,0,0,1,0,1,0
2020-03-03 00:00:00-05:00,73.3745366413102,73.45426993984877,69.05667582944147,69.9072036743164,319475600,AAPL,-0.031759312612796076,-0.03227457861730971,-0.03443792953230729,-2.29302978515625,4.397594110407297,70.80604981453554,-0.06421142294078563,74.79921455383301,4.286865488905322,175318180.0,71.7844009399414,74.79921455383301,,,71.37694238788208,73.18577981033755,74.09084084417022,41.64718958756936,-1.7831247725353734,-0.9060773232111925,-0.8770474493241809,83.37294553164365,74.79921455383301,66.22548357602237,0.2292465510220064,0.2147093317846432,3.045340584006196,46.50665964422205,43.462689304299936,73.76999697766331,0,0,0,0,0,0,1,1,0
2020-03-04 00:00:00-05:00,71.62758575768213,73.30930003617219,70.82780458094045,73.14982604980469,219178400,AAPL,0.04638466717385814,0.04534104868326053,0.010349345742038052,3.2426223754882812,2.4814954552317374,72.42897688897244,-0.3139432244590823,74.61370506286622,4.273248509350471,179446280.0,71.27988739013672,74.61370506286622,,,71.699284871868,73.18235564266776,74.05393830321471,48.911174516071576,-1.5497391274767978,-1.0348096840643137,-0.514929443412484,83.16020208156716,74.61370506286622,66.06720804416527,0.22908652000326335,0.41435795216108107,3.071921193178903,66.38510791650512,57.59764354658579,73.7269862217041,0,0,0,0,0,0,0,1,0
2020-03-05 00:00:00-05:00,71.40531368814655,72.37906618441247,70.41223435614768,70.77709197998047,187572800,AAPL,-0.03243663311254796,-0.0329743607320297,-0.02242298530129927,-2.3727340698242188,1.9668318282647874,71.18946417351354,-0.14420034090950573,74.27822265625,4.2991229477659205,182883580.0,70.61831817626953,74.27822265625,,,71.53161343697936,72.95328291288801,73.92543452583297,44.54180894675622,-1.5385042131009072,-1.1355485898716324,-0.4029556232292748,82.87646855178184,74.27822265625,65.67997676071815,0.23151458363034388,0.296404364401295,3.0470879205396195,52.50697404529083,55.13291386867266,73.65919650964376,0,0,0,0,0,0,1,1,0
2020-03-06 00:00:00-05:00,68.13851293457299,70.26965542799252,67.95246362121284,69.83714294433594,226176800,AAPL,-0.013280413327950824,-0.01336938662986303,-0.03540561211640225,-0.9399490356445312,2.3171918067796753,69.35308733118043,0.20580809157830982,73.85042419433594,4.293798140728775,188921140.0,70.03793182373047,73.85042419433594,,,71.22352789286236,72.65650767778781,73.76510936577426,42.906596151696974,-1.5871508076657932,-1.2258690334304647,-0.3612817742353285,82.4380204757935,73.85042419433594,65.2628279128784,0.23256728380759084,0.2663326780588455,3.0306110520943386,47.83244673498789,55.57484289892793,73.52481242411274,0,0,0,0,0,0,1,1,0
2020-03-09 00:00:00-04:00,63.72883020122201,67.19374467213605,63.54761077884886,64.31356811523438,286744800,AAPL,-0.07909222222197942,-0.08239538044617654,-0.11169752579696601,-5.5235748291015625,3.6461338932871854,65.01830785540643,0.2677905072491962,73.19972648620606,4.705487332204078,197374180.0,69.2644874572754,73.19972648620606,,,69.96717156965727,71.86194200516368,73.39446068928251,34.817430004273135,-2.047804099658734,-1.3902560466761187,-0.6575480529826152,82.61070115061422,73.19972648620606,63.7887518217979,0.2571314160902387,0.027883206158300596,3.2713537838694435,14.352615178141997,38.230678652806894,73.2010623902335,0,0,0,0,0,0,2,1,1
2020-03-10 00:00:00-04:00,66.96420578722295,69.21132371848606,65.0867678159455,68.9455337524414,285290000,AAPL,0.07202159315601442,0.06954620531516181,-0.047720566400434095,4.631965637207031,4.12455590254055,67.74787509562432,-0.005073500896964789,72.76226196289062,4.672176082911257,206171240.0,69.19828186035156,72.76226196289062,,,69.78141923925438,71.58418883823775,73.21999296626913,44.30072024961942,-2.0158764673442846,-1.5153801308097519,-0.5004963365345327,82.10661412871313,72.76226196289062,63.417909797068106,0.2568461153829499,0.2957735248672932,3.3912063544078386,42.42817025051057,34.87107738788014,73.00210558380857,0,0,0,0,0,0,1,1,0
2020-03-11 00:00:00-04:00,67.02461750309321,67.9500415324096,65.68841908631278,66.551025390625,255598800,AAPL,-0.0347304347575903,-0.035347874431811054,-0.08079364514005882,-2.3945083618164062,2.2616224460968226,66.72982866978246,-0.10407374951803428,72.22851028442383,4.744589809152197,214235020.0,68.78220062255859,72.22851028442383,,,69.19407490313993,71.1048399384651,72.9584648260478,40.98139356021968,-2.158903901461116,-1.6440848849400247,-0.5148190165210913,81.71768990272822,72.22851028442383,62.73933066611944,0.2627544049001588,0.20084427093954957,3.3813472029471985,29.74399771635703,28.841594381669854,72.80357062708332,0,0,0,0,0,0,1,1,0
